[2025-07-23 09:56:14] INFO: Starting MAVSDK logger...
[2025-07-23 09:56:14] INFO: SQLite table created or exists
[2025-07-23 11:05:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:05:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:05:37] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:05:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:05:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:05:52] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:05:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:52] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:06:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:07] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:12] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:32] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:07:57] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:07] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:17] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:37] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:52] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:08:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:12] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:42] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:09:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:17] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:42] INFO: Flushed 10 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:44] WARNING: Drone disconnected!
[2025-07-23 11:10:47] INFO: Flushed 15 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:52] INFO: Flushed 12 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:10:57] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:02] INFO: Flushed 15 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:12] INFO: Flushed 6 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:17] INFO: Flushed 10 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:22] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:52] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:11:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:17] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:42] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:12:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:02] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:07] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:32] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:13:57] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:17] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:22] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:42] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:14:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:17] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:15:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:22] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:42] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:52] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:16:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:17:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:22] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:32] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:52] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:18:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:19:02] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:19:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:19:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:19:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:19:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:19:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:28:57] INFO: Flushed 9 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:07] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:37] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:29:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:07] INFO: Client connected from ('127.0.0.1', 37168)
[2025-07-23 11:30:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:12] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:32] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:37] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:52] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:30:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:02] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:37] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:31:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:32:58] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:03] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:33] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:33:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:03] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:08] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 11:34:38] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
